"_id","name","location","review","rating","usersRating","description","amenities","images","thumbnail","owner","propertyType","rooms","__v","createdAt","updatedAt","pricePerNight","maxGuests","available","reservations"
"684c124db1e0125c6d6db1b6","farida.refaat","{""houseNumber"":""8987"",""city"":""Aswan"",""zone"":""Suburbs"",""street"":""Green Lane""}","[]",3.8,0,"Clarus soleo taceo. Strenuus clamo cubitum vilis audax comis dens capto defleo. Arceo creta delibero.","[""WiFi"",""Heating"",""Gym"",""TV"",""Parking""]","[""/images/houses/6.jpg"",""/images/houses/1.jpg"",""/images/houses/9.jpg""]","/images/houses/8.jpg","684c124cb1e0125c6d6dad1d","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:50.704Z",2988.23,2,true,"[""684c12b602ec8bd9263a834b""]"
"684c124db1e0125c6d6db1b7","Palm Pyramid Inn 312","{""city"":""Port Said"",""zone"":""Uptown"",""street"":""Yasmine Corners""}","[]",3.5,0,"Abstergo umbra tam spero valetudo carcer quam ultio deserunt cicuta. Verbum tener subiungo triumphus curiositas volaticus. Beatus clementia reprehenderit conicio acceptus comes aliqua defetiscor cognatus.","[""Heating"",""Pool"",""Parking"",""Gym""]","[""/images/hotels/8.jpg"",""/images/hotels/19.jpg"",""/images/hotels/3.jpg""]","/images/hotels/5.jpg","684c124cb1e0125c6d6dad1e","Hotel","[{""type"":""Single"",""pricePerNight"":2423.96,""maxGuests"":4,""amenities"":[""Pool"",""WiFi"",""Heating"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1b8""},{""type"":""Double"",""pricePerNight"":3032.02,""maxGuests"":1,""amenities"":[""Parking"",""WiFi"",""Gym"",""Air Conditioning""],""available"":true,""reservations"":[""684c12b602ec8bd9263a834f""],""_id"":""684c124db1e0125c6d6db1b9""},{""type"":""Suite"",""pricePerNight"":3941.11,""maxGuests"":3,""amenities"":[""Kitchen"",""Pool"",""Gym"",""WiFi"",""Air Conditioning""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1ba""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:50.857Z",,,,
"684c124db1e0125c6d6db1bb","Pyramid Palace 99","{""city"":""Suez"",""zone"":""Beachfront"",""street"":""Osvaldo Land""}","[]",5,0,"Cogito paens cunabula necessitatibus blandior angelus porro cerno asper. Vorago carbo defleo aspicio auxilium fuga degusto. Uter curis conscendo natus repellendus.","[""Kitchen"",""Air Conditioning"",""Gym"",""TV"",""Heating""]","[""/images/hotels/4.jpg"",""/images/hotels/18.jpg"",""/images/hotels/1.jpg""]","/images/hotels/8.jpg","684c124cb1e0125c6d6dad1f","Hotel","[{""type"":""Single"",""pricePerNight"":8021.25,""maxGuests"":2,""amenities"":[""Pool"",""WiFi"",""Air Conditioning"",""Parking"",""TV"",""Kitchen"",""Heating""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1bc""},{""type"":""Double"",""pricePerNight"":10033.36,""maxGuests"":1,""amenities"":[""Kitchen"",""Pool"",""WiFi"",""Gym"",""Air Conditioning"",""TV"",""Parking"",""Heating""],""available"":true,""reservations"":[""684c12b602ec8bd9263a8353""],""_id"":""684c124db1e0125c6d6db1bd""},{""type"":""Suite"",""pricePerNight"":12893.1,""maxGuests"":5,""amenities"":[""Air Conditioning"",""Kitchen"",""Pool"",""Heating"",""WiFi"",""TV"",""Gym"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1be""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:51.005Z",,,,
"684c124db1e0125c6d6db1bf","farida.hamdy","{""houseNumber"":""5013"",""city"":""Mansoura"",""zone"":""Suburbs"",""street"":""Will Lake""}","[]",4.5,0,"Desolo cogo tardus. Corona sulum texo amitto bos cui crapula calcar abutor trado. Aureus thymum capitulus.","[""Air Conditioning"",""TV"",""Pool"",""Kitchen"",""Heating"",""WiFi""]","[""/images/houses/19.jpg"",""/images/houses/15.jpg"",""/images/houses/12.jpg""]","/images/houses/17.jpg","684c124cb1e0125c6d6dad1f","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:51.153Z",5709.86,3,true,"[""684c12b702ec8bd9263a8357""]"
"684c124db1e0125c6d6db1c0","amr.awad","{""houseNumber"":""4524"",""city"":""Marsa Matruh"",""zone"":""Uptown"",""street"":""Adams Avenue""}","[]",4.4,0,"Conatus desolo vallum attero ambitus. Deserunt commodo adversus pariatur. Alius supplanto assentator aut verecundia crinis natus trucido.","[""Pool"",""Heating"",""Gym"",""WiFi"",""TV"",""Air Conditioning""]","[""/images/houses/7.jpg"",""/images/houses/2.jpg"",""/images/houses/17.jpg""]","/images/houses/20.jpg","684c124cb1e0125c6d6dad20","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:51.307Z",5581.93,1,true,"[""684c12b702ec8bd9263a835b""]"
"684c124db1e0125c6d6db1c1","White Nile Hotel 358","{""city"":""Suez"",""zone"":""Uptown"",""street"":""Spencer Manors""}","[]",4.8,0,"Sortitus illum patior saepe triduana denego. Tepidus cicuta volutabrum terreo cito crux corrupti adflicto sufficio carmen. Cicuta impedit dapifer strenuus.","[""Heating"",""Kitchen"",""WiFi"",""Pool""]","[""/images/hotels/3.jpg"",""/images/hotels/19.jpg"",""/images/hotels/15.jpg""]","/images/hotels/1.jpg","684c124cb1e0125c6d6dad20","Hotel","[{""type"":""Single"",""pricePerNight"":6976.39,""maxGuests"":3,""amenities"":[""WiFi"",""TV"",""Gym"",""Kitchen"",""Pool"",""Air Conditioning""],""available"":true,""reservations"":[""684c12b702ec8bd9263a835f""],""_id"":""684c124db1e0125c6d6db1c2""},{""type"":""Double"",""pricePerNight"":8929.84,""maxGuests"":4,""amenities"":[""TV"",""Pool"",""Parking"",""Gym"",""Kitchen"",""Heating"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1c3""},{""type"":""Suite"",""pricePerNight"":11179.42,""maxGuests"":3,""amenities"":[""Heating"",""Air Conditioning"",""Pool"",""Gym"",""Parking"",""Kitchen"",""TV"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1c4""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:51.457Z",,,,
"684c124db1e0125c6d6db1c5","rania.badr","{""houseNumber"":""257"",""city"":""Qena"",""zone"":""Suburbs"",""street"":""Green Street""}","[]",3.5,0,"Demonstro spoliatio vindico defaeco aestus. Vindico aliqua avarus occaecati adimpleo vilis volutabrum capitulus charisma cornu. Viriliter adopto casus articulus colligo alius asporto delinquo supra.","[""TV"",""WiFi"",""Gym"",""Air Conditioning""]","[""/images/houses/15.jpg"",""/images/houses/1.jpg"",""/images/houses/16.jpg""]","/images/houses/15.jpg","684c124cb1e0125c6d6dad21","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:51.606Z",1770.04,7,true,"[""684c12b702ec8bd9263a8363""]"
"684c124db1e0125c6d6db1c6","Giza Mirage 352","{""city"":""Faiyum"",""zone"":""Uptown"",""street"":""Hillside""}","[]",4.7,0,"Natus amplus coniuratio corrupti demulceo atavus arceo aequus alter. Altus patior tamdiu vere dens inflammatio. Sopor depulso artificiose cilicium cicuta caterva.","[""Gym""]","[""/images/hotels/17.jpg"",""/images/hotels/14.jpg"",""/images/hotels/6.jpg""]","/images/hotels/1.jpg","684c124cb1e0125c6d6dad22","Hotel","[{""type"":""Single"",""pricePerNight"":6268.98,""maxGuests"":3,""amenities"":[""WiFi"",""Gym"",""Kitchen"",""Air Conditioning"",""Pool"",""TV""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1c7""},{""type"":""Double"",""pricePerNight"":7774.75,""maxGuests"":2,""amenities"":[""Pool"",""Air Conditioning"",""Gym"",""Kitchen"",""TV"",""WiFi"",""Parking""],""available"":true,""reservations"":[""684c12b702ec8bd9263a8367""],""_id"":""684c124db1e0125c6d6db1c8""},{""type"":""Suite"",""pricePerNight"":9683.54,""maxGuests"":3,""amenities"":[""TV"",""WiFi"",""Parking"",""Kitchen"",""Air Conditioning"",""Heating"",""Gym""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1c9""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:51.754Z",,,,
"684c124db1e0125c6d6db1ca","adel.kassem","{""houseNumber"":""3967"",""city"":""new valley"",""zone"":""Downtown"",""street"":""S 5th Street""}","[]",4.9,0,"Tardus comedo turba angulus strues atavus clamo suffoco curso. Accendo conspergo vulpes speciosus. Tenetur corrigo vomica.","[""Air Conditioning"",""Kitchen"",""Pool"",""Gym"",""Heating"",""WiFi"",""Parking""]","[""/images/houses/11.jpg"",""/images/houses/2.jpg"",""/images/houses/8.jpg""]","/images/houses/15.jpg","684c124cb1e0125c6d6dad22","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:51.903Z",7297.32,1,true,"[""684c12b702ec8bd9263a836b""]"
"684c124db1e0125c6d6db1cb","Moonlight Desert 94","{""city"":""Ismailia"",""zone"":""Downtown"",""street"":""Emmanuel Meadow""}","[]",3.3,0,"Supellex atrox depereo complectus vel concido trucido. Derideo vulgaris conventus degero trans amoveo tabernus ciminatio. Adversus depulso quia fuga nam.","[""Pool"",""Parking"",""Gym""]","[""/images/hotels/10.jpg"",""/images/hotels/17.jpg"",""/images/hotels/19.jpg""]","/images/hotels/5.jpg","684c124cb1e0125c6d6dad22","Hotel","[{""type"":""Single"",""pricePerNight"":1494.26,""maxGuests"":2,""amenities"":[""Kitchen"",""WiFi"",""Parking"",""TV""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1cc""},{""type"":""Double"",""pricePerNight"":1874.65,""maxGuests"":1,""amenities"":[""Pool"",""Parking"",""TV"",""Gym""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6db1cd""},{""type"":""Suite"",""pricePerNight"":2355.64,""maxGuests"":7,""amenities"":[""TV"",""Heating"",""Parking"",""Air Conditioning""],""available"":true,""reservations"":[""684c12b802ec8bd9263a836f""],""_id"":""684c124db1e0125c6d6db1ce""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:52.055Z",,,,
"684c124db1e0125c6d6db1cf","sara.ragab","{""houseNumber"":""3782"",""city"":""Luxor"",""zone"":""Suburbs"",""street"":""Lilian Bridge""}","[]",4,0,"Canis spoliatio culpo aer sollicito consuasor abstergo. Officiis cavus bis unde. Similique adhuc coaegresco aestus quas vix collum.","[""Kitchen"",""Heating"",""Gym"",""Pool"",""Parking""]","[""/images/houses/3.jpg"",""/images/houses/20.jpg"",""/images/houses/9.jpg""]","/images/houses/12.jpg","684c124cb1e0125c6d6dad23","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:52.200Z",4399.14,6,true,"[""684c12b802ec8bd9263a8373""]"
"684c124db1e0125c6d6db1d0","sara.ragab","{""houseNumber"":""46351"",""city"":""Damietta"",""zone"":""Uptown"",""street"":""Ramon Mountain""}","[]",3.4,0,"Addo tibi perferendis placeat. Crudelis decor est adiuvo magni patria animi vulticulus vehemens. Doloremque advoco absque tempore tondeo curso debilito.","[""Kitchen"",""TV"",""Air Conditioning"",""Heating""]","[""/images/houses/13.jpg"",""/images/houses/5.jpg"",""/images/houses/6.jpg""]","/images/houses/16.jpg","684c124cb1e0125c6d6dad23","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:52.348Z",2000.33,1,true,"[""684c12b802ec8bd9263a8377""]"
"684c124db1e0125c6d6db1d1","Shams El Nil 94","{""city"":""Alexandria"",""zone"":""Suburbs"",""street"":""Johnson Junctions""}","[]",4.6,0,"Depraedor ad amor ars vilitas urbs suppellex cuius viridis voluntarius. Velit ipsam stipes. Calcar vitium illo averto decipio attollo quod thalassinus.","[""Pool"",""TV""]","[""/images/hotels/17.jpg"",""/images/hotels/11.jpg"",""/images/hotels/16.jpg""]","/images/hotels/3.jpg","684c124cb1e0125c6d6dad23","Hotel","[{""type"":""Single"",""pricePerNight"":5708.73,""maxGuests"":4,""amenities"":[""Air Conditioning"",""WiFi"",""Pool"",""Heating"",""Gym"",""TV""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1d2""},{""type"":""Double"",""pricePerNight"":7412.65,""maxGuests"":4,""amenities"":[""Kitchen"",""Air Conditioning"",""Heating"",""TV"",""Gym"",""WiFi""],""available"":true,""reservations"":[""684c12b802ec8bd9263a837b""],""_id"":""684c124eb1e0125c6d6db1d3""},{""type"":""Suite"",""pricePerNight"":9577.24,""maxGuests"":5,""amenities"":[""Kitchen"",""Parking"",""Heating"",""Pool"",""Gym"",""Air Conditioning"",""TV""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1d4""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:52.503Z",,,,
"684c124eb1e0125c6d6db1d5","hadeel.haggag","{""houseNumber"":""668"",""city"":""Beni Suef"",""zone"":""Midtown"",""street"":""Chandler Junctions""}","[]",3.7,0,"Tersus vindico cariosus. Amiculum damnatio utique officia architecto admitto atavus vicissitudo debeo turpis. Traho claustrum deduco clarus sint carbo auxilium.","[""WiFi"",""TV"",""Gym"",""Heating""]","[""/images/houses/5.jpg"",""/images/houses/9.jpg"",""/images/houses/10.jpg""]","/images/houses/7.jpg","684c124cb1e0125c6d6dad24","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:52.653Z",2410.15,7,true,"[""684c12b802ec8bd9263a837f""]"
"684c124eb1e0125c6d6db1d6","Desert Rose 355","{""city"":""red sea"",""zone"":""Midtown"",""street"":""The Grange""}","[]",5,0,"Patior cerno quaerat vicissitudo angustus sumptus tabesco umquam supellex aequus. Abundans demens supra sollers super illo casso vobis. Caelestis voluptate distinctio terga creptio tot attonbitus alo.","[""Parking"",""Heating"",""TV"",""Pool"",""Air Conditioning""]","[""/images/hotels/15.jpg"",""/images/hotels/8.jpg"",""/images/hotels/20.jpg""]","/images/hotels/8.jpg","684c124cb1e0125c6d6dad24","Hotel","[{""type"":""Single"",""pricePerNight"":7444.22,""maxGuests"":4,""amenities"":[""WiFi"",""Pool"",""Air Conditioning"",""Parking"",""TV"",""Kitchen"",""Heating""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1d7""},{""type"":""Double"",""pricePerNight"":9090.65,""maxGuests"":2,""amenities"":[""Heating"",""Parking"",""TV"",""Gym"",""Air Conditioning"",""Kitchen"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1d8""},{""type"":""Suite"",""pricePerNight"":10978.79,""maxGuests"":6,""amenities"":[""Parking"",""Pool"",""Heating"",""Kitchen"",""Air Conditioning"",""WiFi"",""TV"",""Gym""],""available"":true,""reservations"":[""684c12b802ec8bd9263a8383""],""_id"":""684c124eb1e0125c6d6db1d9""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:52.802Z",,,,
"684c124eb1e0125c6d6db1da","Golden Falcon 559","{""city"":""Tanta"",""zone"":""Midtown"",""street"":""Amparo Freeway""}","[]",5,0,"Corrupti ipsam voluptatem clarus uxor a repudiandae absum vito. Thesis cariosus vos sponte cursus urbs demitto vox summisse. Fuga conor demulceo pectus contego ulciscor copia quam ago.","[""Pool""]","[""/images/hotels/20.jpg"",""/images/hotels/9.jpg"",""/images/hotels/18.jpg""]","/images/hotels/12.jpg","684c124cb1e0125c6d6dad25","Hotel","[{""type"":""Single"",""pricePerNight"":9649.04,""maxGuests"":1,""amenities"":[""Parking"",""Kitchen"",""Gym"",""TV"",""WiFi"",""Pool"",""Air Conditioning"",""Heating""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1db""},{""type"":""Double"",""pricePerNight"":12180.72,""maxGuests"":3,""amenities"":[""Pool"",""Heating"",""TV"",""Air Conditioning"",""Parking"",""Kitchen"",""WiFi"",""Gym""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1dc""},{""type"":""Suite"",""pricePerNight"":14837.45,""maxGuests"":7,""amenities"":[""Kitchen"",""Gym"",""Pool"",""WiFi"",""Heating"",""Parking"",""TV"",""Air Conditioning""],""available"":true,""reservations"":[""684c12b802ec8bd9263a8387""],""_id"":""684c124eb1e0125c6d6db1dd""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:52.950Z",,,,
"684c124eb1e0125c6d6db1de","Giza Gardens 998","{""city"":""new valley"",""zone"":""Suburbs"",""street"":""Reinger Circle""}","[]",5,0,"Totam voveo odit nulla. Canonicus vito at ustilo. Versus conforto vergo ante ambulo capto umerus vir maxime.","[""Gym"",""Heating""]","[""/images/hotels/4.jpg"",""/images/hotels/2.jpg"",""/images/hotels/6.jpg""]","/images/hotels/18.jpg","684c124cb1e0125c6d6dad25","Hotel","[{""type"":""Single"",""pricePerNight"":9438.62,""maxGuests"":3,""amenities"":[""Parking"",""WiFi"",""Gym"",""TV"",""Kitchen"",""Pool"",""Heating"",""Air Conditioning""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1df""},{""type"":""Double"",""pricePerNight"":11524.77,""maxGuests"":1,""amenities"":[""Air Conditioning"",""Pool"",""Parking"",""TV"",""Gym"",""Kitchen"",""WiFi"",""Heating""],""available"":true,""reservations"":[""684c12b902ec8bd9263a838b""],""_id"":""684c124eb1e0125c6d6db1e0""},{""type"":""Suite"",""pricePerNight"":13997.87,""maxGuests"":5,""amenities"":[""Heating"",""Kitchen"",""Parking"",""Gym"",""Air Conditioning"",""Pool"",""WiFi"",""TV""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1e1""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:53.101Z",,,,
"684c124eb1e0125c6d6db1e2","shaimaa.zein","{""houseNumber"":""324"",""city"":""Giza"",""zone"":""Uptown"",""street"":""Steuber Garden""}","[]",4.3,0,"Amicitia conatus sequi. Cimentarius compello sortitus subito vitiosus degenero perspiciatis. Valeo victus uter concedo.","[""Parking"",""Kitchen"",""Air Conditioning"",""Heating"",""Gym"",""TV""]","[""/images/houses/3.jpg"",""/images/houses/14.jpg"",""/images/houses/18.jpg""]","/images/houses/9.jpg","684c124cb1e0125c6d6dad25","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:53.252Z",5004.48,4,true,"[""684c12b902ec8bd9263a838f""]"
"684c124eb1e0125c6d6db1e3","tamer.khaled","{""houseNumber"":""96439"",""city"":""Damanhur"",""zone"":""Beachfront"",""street"":""W Broadway""}","[]",4.4,0,"Sustineo desolo crudelis necessitatibus adficio cursus accusamus candidus vorago verbum. Succurro theatrum voluptas supplanto amplexus statim asper adamo calculus. Theologus vulnero ter complectus cicuta pax umbra voluptatibus conforto undique.","[""Parking"",""Heating"",""Pool"",""Kitchen"",""TV"",""Air Conditioning""]","[""/images/houses/9.jpg"",""/images/houses/8.jpg"",""/images/houses/1.jpg""]","/images/houses/8.jpg","684c124cb1e0125c6d6dad26","House",,1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:53.400Z",5064.09,8,true,"[""684c12b902ec8bd9263a8393""]"
"684c124eb1e0125c6d6db1e4","Cairo Grand 225","{""city"":""red sea"",""zone"":""Beachfront"",""street"":""Dallin Key""}","[]",4.4,0,"Subnecto amplitudo vox officia tantillus. Caput timor unus dolore viriliter. Cerno votum umbra delibero voluntarius.","[""Kitchen""]","[""/images/hotels/7.jpg"",""/images/hotels/10.jpg"",""/images/hotels/20.jpg""]","/images/hotels/5.jpg","684c124cb1e0125c6d6dad27","Hotel","[{""type"":""Single"",""pricePerNight"":5201.95,""maxGuests"":1,""amenities"":[""TV"",""Pool"",""Gym"",""Kitchen"",""Parking"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1e5""},{""type"":""Double"",""pricePerNight"":6525.61,""maxGuests"":4,""amenities"":[""WiFi"",""Gym"",""Parking"",""Kitchen"",""TV"",""Air Conditioning""],""available"":true,""reservations"":[""684c12b902ec8bd9263a8397""],""_id"":""684c124eb1e0125c6d6db1e6""},{""type"":""Suite"",""pricePerNight"":7931.02,""maxGuests"":5,""amenities"":[""Pool"",""TV"",""Kitchen"",""Air Conditioning"",""Heating"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1e7""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:53.553Z",,,,
"684c124eb1e0125c6d6db1e8","Horizon Luxor 909","{""city"":""north sinai"",""zone"":""Suburbs"",""street"":""Remington Island""}","[]",4.4,0,"Apostolus crebro torqueo. Arcesso termes tutamen tendo currus cimentarius amor stips atavus. Casus avarus contigo aegrotatio compono cruciamentum.","[""Gym"",""WiFi"",""Pool""]","[""/images/hotels/17.jpg"",""/images/hotels/12.jpg"",""/images/hotels/6.jpg""]","/images/hotels/3.jpg","684c124cb1e0125c6d6dad28","Hotel","[{""type"":""Single"",""pricePerNight"":5574.57,""maxGuests"":3,""amenities"":[""Parking"",""Air Conditioning"",""Pool"",""TV"",""Kitchen"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1e9""},{""type"":""Double"",""pricePerNight"":6986.04,""maxGuests"":3,""amenities"":[""Heating"",""Parking"",""Pool"",""Air Conditioning"",""Gym"",""WiFi""],""available"":true,""reservations"":[""684c12b902ec8bd9263a839b""],""_id"":""684c124eb1e0125c6d6db1ea""},{""type"":""Suite"",""pricePerNight"":8458.86,""maxGuests"":2,""amenities"":[""Pool"",""Heating"",""Kitchen"",""Parking"",""Gym"",""Air Conditioning"",""TV""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1eb""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:53.719Z",,,,
"684c124eb1e0125c6d6db1ec","Blue Lotus","{""city"":""Beni Suef"",""zone"":""Beachfront"",""street"":""Elouise Ranch""}","[]",3.4,0,"Harum demonstro denuncio creo ante. Pel fuga saepe aro veritas vestrum subnecto thermae defessus. Nemo audentia trepide tot.","[""Air Conditioning"",""TV"",""WiFi"",""Heating"",""Parking""]","[""/images/hotels/4.jpg"",""/images/hotels/5.jpg"",""/images/hotels/19.jpg""]","/images/hotels/11.jpg","684c124cb1e0125c6d6dad29","Hotel","[{""type"":""Single"",""pricePerNight"":1651.11,""maxGuests"":3,""amenities"":[""WiFi"",""Kitchen"",""Heating"",""Parking""],""available"":true,""reservations"":[""684c12b902ec8bd9263a839f""],""_id"":""684c124eb1e0125c6d6db1ed""},{""type"":""Double"",""pricePerNight"":2112.82,""maxGuests"":3,""amenities"":[""Air Conditioning"",""Kitchen"",""Gym"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1ee""},{""type"":""Suite"",""pricePerNight"":2553.59,""maxGuests"":4,""amenities"":[""TV"",""Parking"",""WiFi"",""Gym""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1ef""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:53.876Z",,,,
"684c124eb1e0125c6d6db1f0","Blue Lotus 48","{""city"":""Zagazig"",""zone"":""Uptown"",""street"":""Johnnie Unions""}","[]",4,0,"Vitae capio beatus facere damnatio. Complectus deporto celebrer condico somniculosus deputo stella agnosco. Denuo averto nostrum bestia tactus thymbra strenuus.","[""Pool""]","[""/images/hotels/3.jpg"",""/images/hotels/12.jpg"",""/images/hotels/1.jpg""]","/images/hotels/13.jpg","684c124cb1e0125c6d6dad2a","Hotel","[{""type"":""Single"",""pricePerNight"":3885.06,""maxGuests"":3,""amenities"":[""Heating"",""Pool"",""Parking"",""Kitchen"",""Air Conditioning""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1f1""},{""type"":""Double"",""pricePerNight"":4990.41,""maxGuests"":2,""amenities"":[""Pool"",""Gym"",""TV"",""Heating"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1f2""},{""type"":""Suite"",""pricePerNight"":6014.53,""maxGuests"":5,""amenities"":[""Kitchen"",""Air Conditioning"",""Heating"",""Parking"",""TV"",""Pool""],""available"":true,""reservations"":[""684c12b902ec8bd9263a83a3""],""_id"":""684c124eb1e0125c6d6db1f3""}]",1,"2025-06-13T11:58:06.552Z","2025-06-13T11:59:54.024Z",,,,
"684c124eb1e0125c6d6db1f4","The Oasis 372","{""city"":""Shibin El Kom"",""zone"":""Suburbs"",""street"":""Leannon Loaf""}","[]",3.3,0,"Dicta vitium sollers maxime. Dolore abutor molestiae. Trans thorax conculco cicuta degusto.","[""Pool"",""Parking"",""Gym"",""Kitchen""]","[""/images/hotels/15.jpg"",""/images/hotels/18.jpg"",""/images/hotels/19.jpg""]","/images/hotels/4.jpg","684c124cb1e0125c6d6dad2a","Hotel","[{""type"":""Single"",""pricePerNight"":1675.6,""maxGuests"":1,""amenities"":[""WiFi"",""Pool"",""Gym"",""Heating""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1f5""},{""type"":""Double"",""pricePerNight"":2130.98,""maxGuests"":1,""amenities"":[""Kitchen"",""TV"",""Gym"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124eb1e0125c6d6db1f6""},{""type"":""Suite"",""pricePerNight"":2614.76,""maxGuests"":7,""amenities"":[""Parking"",""Heating"",""Gym"",""WiFi""],""available"":true,""reservations"":[""684c12ba02ec8bd9263a83a7""],""_id"":""684c124eb1e0125c6d6db1f7""}]",1,"2025-06-13T11:58:06.553Z","2025-06-13T11:59:54.174Z",,,,
"684c124eb1e0125c6d6db1f8","sayed.shenouda","{""houseNumber"":""26578"",""city"":""Damanhur"",""zone"":""Suburbs"",""street"":""Isac Summit""}","[]",3.6,0,"Cibus cur tero verbera demo. Vestrum laboriosam hic asperiores subiungo terror ceno vociferor vilis demens. Cena super sol claro sonitus convoco adsum.","[""Air Conditioning"",""TV"",""Gym"",""Kitchen"",""Pool""]","[""/images/houses/9.jpg"",""/images/houses/13.jpg"",""/images/houses/11.jpg""]","/images/houses/19.jpg","684c124cb1e0125c6d6dad2b","House",,1,"2025-06-13T11:58:06.553Z","2025-06-13T11:59:54.325Z",2834.84,6,true,"[""684c12ba02ec8bd9263a83ab""]"
"684c124eb1e0125c6d6db1f9","fatma.kassem","{""houseNumber"":""7945"",""city"":""new valley"",""zone"":""Suburbs"",""street"":""Beech Road""}","[]",3.9,0,"Corrupti aureus acervus vicissitudo. Animadverto deporto texo coadunatio cariosus degenero custodia. Acquiro nesciunt conitor sollicito deporto compello combibo.","[""TV"",""Kitchen"",""Gym"",""Air Conditioning"",""WiFi""]","[""/images/houses/6.jpg"",""/images/houses/1.jpg"",""/images/houses/4.jpg""]","/images/houses/13.jpg","684c124cb1e0125c6d6dad2c","House",,1,"2025-06-13T11:58:06.553Z","2025-06-13T11:59:54.476Z",3383.71,8,true,"[""684c12ba02ec8bd9263a83af""]"
