"_id","propertyId","propertyType","reservationStartDate","reservationEndDate","numberOfReservationDays","isTheReservationOver","tenant","__v"
"684c12aa02ec8bd9263a81ff","684c124db1e0125c6d6db0f1","House","2025-05-16T11:59:38.041Z","2025-05-18T11:59:38.041Z",2,true,"684c124cb1e0125c6d6dacd7",0
"684c12aa02ec8bd9263a8203","684c124db1e0125c6d6db0f2","House","2025-05-30T11:59:38.191Z","2025-06-02T11:59:38.191Z",3,true,"684c124cb1e0125c6d6dacfa",0
"684c12aa02ec8bd9263a8207","684c124db1e0125c6d6db0f3","Hotel","2025-06-10T11:59:38.351Z","2025-06-12T11:59:38.351Z",2,true,"684c124cb1e0125c6d6dade4",0
"684c12aa02ec8bd9263a820b","684c124db1e0125c6d6db0f7","Hotel","2025-05-14T11:59:38.498Z","2025-05-16T11:59:38.498Z",2,true,"684c124cb1e0125c6d6dad30",0
"684c12aa02ec8bd9263a820f","684c124db1e0125c6d6db0fb","Hotel","2025-06-08T11:59:38.648Z","2025-06-10T11:59:38.648Z",2,true,"684c124cb1e0125c6d6dacba",0
"684c12aa02ec8bd9263a8213","684c124db1e0125c6d6db0ff","Hotel","2025-06-05T11:59:38.807Z","2025-06-10T11:59:38.807Z",5,true,"684c124cb1e0125c6d6dad2c",0
"684c12aa02ec8bd9263a8217","684c124db1e0125c6d6db103","Hotel","2025-06-05T11:59:38.956Z","2025-06-10T11:59:38.956Z",5,true,"684c124cb1e0125c6d6dae07",0
"684c12ab02ec8bd9263a821b","684c124db1e0125c6d6db107","House","2025-05-19T11:59:39.115Z","2025-05-24T11:59:39.115Z",5,true,"684c124cb1e0125c6d6dae0f",0
"684c12ab02ec8bd9263a821f","684c124db1e0125c6d6db108","House","2025-05-10T11:59:39.265Z","2025-05-14T11:59:39.265Z",4,true,"684c124cb1e0125c6d6dad6f",0
"684c12ab02ec8bd9263a8223","684c124db1e0125c6d6db109","Hotel","2025-05-25T11:59:39.416Z","2025-05-30T11:59:39.416Z",5,true,"684c124cb1e0125c6d6dad73",0
"684c12ab02ec8bd9263a8227","684c124db1e0125c6d6db10d","Hotel","2025-06-03T11:59:39.565Z","2025-06-06T11:59:39.565Z",3,true,"684c124cb1e0125c6d6dacea",0
"684c12ab02ec8bd9263a822b","684c124db1e0125c6d6db111","House","2025-05-28T11:59:39.714Z","2025-05-30T11:59:39.714Z",2,true,"684c124cb1e0125c6d6dad26",0
"684c12ab02ec8bd9263a822f","684c124db1e0125c6d6db112","House","2025-05-09T11:59:39.868Z","2025-05-14T11:59:39.868Z",5,true,"684c124cb1e0125c6d6dadbe",0
"684c12ac02ec8bd9263a8233","684c124db1e0125c6d6db113","House","2025-05-22T11:59:40.026Z","2025-05-27T11:59:40.026Z",5,true,"684c124cb1e0125c6d6dad0d",0
"684c12ac02ec8bd9263a8237","684c124db1e0125c6d6db114","Hotel","2025-06-04T11:59:40.176Z","2025-06-06T11:59:40.176Z",2,true,"684c124cb1e0125c6d6dad8f",0
"684c12ac02ec8bd9263a823b","684c124db1e0125c6d6db118","Hotel","2025-06-05T11:59:40.324Z","2025-06-07T11:59:40.324Z",2,true,"684c124cb1e0125c6d6dae13",0
"684c12ac02ec8bd9263a823f","684c124db1e0125c6d6db11c","House","2025-05-20T11:59:40.472Z","2025-05-23T11:59:40.472Z",3,true,"684c124cb1e0125c6d6daceb",0
"684c12ac02ec8bd9263a8243","684c124db1e0125c6d6db11d","Hotel","2025-05-12T11:59:40.622Z","2025-05-15T11:59:40.622Z",3,true,"684c124cb1e0125c6d6dada6",0
"684c12ac02ec8bd9263a8247","684c124db1e0125c6d6db121","House","2025-06-03T11:59:40.772Z","2025-06-05T11:59:40.772Z",2,true,"684c124cb1e0125c6d6dae2f",0
"684c12ac02ec8bd9263a824b","684c124db1e0125c6d6db122","Hotel","2025-06-07T11:59:40.928Z","2025-06-09T11:59:40.928Z",2,true,"684c124cb1e0125c6d6dad03",0
"684c12ad02ec8bd9263a824f","684c124db1e0125c6d6db126","Hotel","2025-06-07T11:59:41.082Z","2025-06-10T11:59:41.082Z",3,true,"684c124cb1e0125c6d6dac7c",0
"684c12ad02ec8bd9263a8253","684c124db1e0125c6d6db12a","House","2025-05-25T11:59:41.233Z","2025-05-27T11:59:41.233Z",2,true,"684c124cb1e0125c6d6dae3e",0
"684c12ad02ec8bd9263a8257","684c124db1e0125c6d6db12b","Hotel","2025-05-15T11:59:41.385Z","2025-05-19T11:59:41.385Z",4,true,"684c124cb1e0125c6d6dad01",0
"684c12ad02ec8bd9263a825b","684c124db1e0125c6d6db12f","House","2025-05-12T11:59:41.536Z","2025-05-16T11:59:41.536Z",4,true,"684c124cb1e0125c6d6dacd2",0
"684c12ad02ec8bd9263a825f","684c124db1e0125c6d6db130","Hotel","2025-06-04T11:59:41.682Z","2025-06-06T11:59:41.682Z",2,true,"684c124cb1e0125c6d6dac61",0
"684c12ad02ec8bd9263a8263","684c124db1e0125c6d6db134","House","2025-06-08T11:59:41.837Z","2025-06-11T11:59:41.837Z",3,true,"684c124cb1e0125c6d6dac71",0
"684c12ad02ec8bd9263a8267","684c124db1e0125c6d6db135","House","2025-05-17T11:59:41.990Z","2025-05-22T11:59:41.990Z",5,true,"684c124cb1e0125c6d6dad96",0
"684c12ae02ec8bd9263a826b","684c124db1e0125c6d6db136","House","2025-06-06T11:59:42.137Z","2025-06-10T11:59:42.137Z",4,true,"684c124cb1e0125c6d6dadb1",0
"684c12ae02ec8bd9263a826f","684c124db1e0125c6d6db137","House","2025-05-20T11:59:42.289Z","2025-05-22T11:59:42.289Z",2,true,"684c124cb1e0125c6d6dae0b",0
"684c12ae02ec8bd9263a8273","684c124db1e0125c6d6db138","House","2025-06-02T11:59:42.444Z","2025-06-04T11:59:42.444Z",2,true,"684c124cb1e0125c6d6dac88",0
"684c12ae02ec8bd9263a8277","684c124db1e0125c6d6db139","Hotel","2025-05-24T11:59:42.609Z","2025-05-28T11:59:42.609Z",4,true,"684c124cb1e0125c6d6dacba",0
"684c12ae02ec8bd9263a827b","684c124db1e0125c6d6db13d","House","2025-05-24T11:59:42.764Z","2025-05-28T11:59:42.764Z",4,true,"684c124cb1e0125c6d6dae33",0
"684c12ae02ec8bd9263a827f","684c124db1e0125c6d6db13e","Hotel","2025-05-31T11:59:42.910Z","2025-06-02T11:59:42.910Z",2,true,"684c124cb1e0125c6d6dae19",0
"684c12af02ec8bd9263a8283","684c124db1e0125c6d6db142","House","2025-05-18T11:59:43.060Z","2025-05-20T11:59:43.060Z",2,true,"684c124cb1e0125c6d6dacef",0
"684c12af02ec8bd9263a8287","684c124db1e0125c6d6db143","House","2025-05-23T11:59:43.210Z","2025-05-27T11:59:43.210Z",4,true,"684c124cb1e0125c6d6dacfb",0
"684c12af02ec8bd9263a828b","684c124db1e0125c6d6db144","Hotel","2025-06-01T11:59:43.359Z","2025-06-03T11:59:43.359Z",2,true,"684c124cb1e0125c6d6dacfd",0
"684c12af02ec8bd9263a828f","684c124db1e0125c6d6db148","Hotel","2025-05-19T11:59:43.513Z","2025-05-21T11:59:43.513Z",2,true,"684c124cb1e0125c6d6dacc1",0
"684c12af02ec8bd9263a8293","684c124db1e0125c6d6db14c","Hotel","2025-05-10T11:59:43.667Z","2025-05-14T11:59:43.667Z",4,true,"684c124cb1e0125c6d6dad65",0
"684c12af02ec8bd9263a8297","684c124db1e0125c6d6db150","House","2025-05-21T11:59:43.815Z","2025-05-25T11:59:43.815Z",4,true,"684c124cb1e0125c6d6dad94",0
"684c12af02ec8bd9263a829b","684c124db1e0125c6d6db151","Hotel","2025-05-30T11:59:43.964Z","2025-06-02T11:59:43.964Z",3,true,"684c124cb1e0125c6d6dacc6",0
"684c12b002ec8bd9263a829f","684c124db1e0125c6d6db155","House","2025-05-31T11:59:44.118Z","2025-06-03T11:59:44.118Z",3,true,"684c124cb1e0125c6d6dad69",0
"684c12b002ec8bd9263a82a3","684c124db1e0125c6d6db156","House","2025-05-29T11:59:44.269Z","2025-05-31T11:59:44.269Z",2,true,"684c124cb1e0125c6d6dacc7",0
"684c12b002ec8bd9263a82a7","684c124db1e0125c6d6db157","House","2025-05-14T11:59:44.422Z","2025-05-18T11:59:44.422Z",4,true,"684c124cb1e0125c6d6dad0b",0
"684c12b002ec8bd9263a82ab","684c124db1e0125c6d6db158","Hotel","2025-05-14T11:59:44.570Z","2025-05-16T11:59:44.570Z",2,true,"684c124cb1e0125c6d6dac9e",0
"684c12b002ec8bd9263a82af","684c124db1e0125c6d6db15c","Hotel","2025-06-04T11:59:44.725Z","2025-06-08T11:59:44.725Z",4,true,"684c124cb1e0125c6d6dad81",0
"684c12b002ec8bd9263a82b3","684c124db1e0125c6d6db160","Hotel","2025-06-01T11:59:44.873Z","2025-06-05T11:59:44.873Z",4,true,"684c124cb1e0125c6d6dae32",0
"684c12b102ec8bd9263a82b7","684c124db1e0125c6d6db164","House","2025-06-03T11:59:45.022Z","2025-06-06T11:59:45.022Z",3,true,"684c124cb1e0125c6d6dadf4",0
"684c12b102ec8bd9263a82bb","684c124db1e0125c6d6db165","Hotel","2025-05-28T11:59:45.170Z","2025-06-02T11:59:45.170Z",5,true,"684c124cb1e0125c6d6dac9e",0
"684c12b102ec8bd9263a82bf","684c124db1e0125c6d6db169","House","2025-05-28T11:59:45.320Z","2025-05-31T11:59:45.320Z",3,true,"684c124cb1e0125c6d6daca0",0
"684c12b102ec8bd9263a82c3","684c124db1e0125c6d6db16a","Hotel","2025-06-09T11:59:45.480Z","2025-06-11T11:59:45.480Z",2,true,"684c124cb1e0125c6d6dad73",0
"684c12b102ec8bd9263a82c7","684c124db1e0125c6d6db16e","House","2025-05-09T11:59:45.633Z","2025-05-14T11:59:45.633Z",5,true,"684c124cb1e0125c6d6dae4e",0
"684c12b102ec8bd9263a82cb","684c124db1e0125c6d6db16f","Hotel","2025-05-15T11:59:45.785Z","2025-05-17T11:59:45.785Z",2,true,"684c124cb1e0125c6d6dad47",0
"684c12b102ec8bd9263a82cf","684c124db1e0125c6d6db173","House","2025-05-22T11:59:45.933Z","2025-05-24T11:59:45.933Z",2,true,"684c124cb1e0125c6d6dade4",0
"684c12b202ec8bd9263a82d3","684c124db1e0125c6d6db174","Hotel","2025-05-11T11:59:46.083Z","2025-05-14T11:59:46.083Z",3,true,"684c124cb1e0125c6d6dac8d",0
"684c12b202ec8bd9263a82d7","684c124db1e0125c6d6db178","Hotel","2025-05-23T11:59:46.233Z","2025-05-26T11:59:46.233Z",3,true,"684c124cb1e0125c6d6dac79",0
"684c12b202ec8bd9263a82db","684c124db1e0125c6d6db17c","House","2025-06-06T11:59:46.387Z","2025-06-11T11:59:46.387Z",5,true,"684c124cb1e0125c6d6dae21",0
"684c12b202ec8bd9263a82df","684c124db1e0125c6d6db17d","Hotel","2025-05-14T11:59:46.539Z","2025-05-17T11:59:46.539Z",3,true,"684c124cb1e0125c6d6dadbd",0
"684c12b202ec8bd9263a82e3","684c124db1e0125c6d6db181","Hotel","2025-06-03T11:59:46.692Z","2025-06-07T11:59:46.692Z",4,true,"684c124cb1e0125c6d6dae14",0
"684c12b202ec8bd9263a82e7","684c124db1e0125c6d6db185","House","2025-05-20T11:59:46.845Z","2025-05-25T11:59:46.845Z",5,true,"684c124cb1e0125c6d6dadbb",0
"684c12b202ec8bd9263a82eb","684c124db1e0125c6d6db186","House","2025-05-21T11:59:46.992Z","2025-05-24T11:59:46.992Z",3,true,"684c124cb1e0125c6d6dadff",0
"684c12b302ec8bd9263a82ef","684c124db1e0125c6d6db187","House","2025-05-30T11:59:47.142Z","2025-06-03T11:59:47.142Z",4,true,"684c124cb1e0125c6d6dacf5",0
"684c12b302ec8bd9263a82f3","684c124db1e0125c6d6db188","House","2025-06-06T11:59:47.291Z","2025-06-11T11:59:47.291Z",5,true,"684c124cb1e0125c6d6dadee",0
"684c12b302ec8bd9263a82f7","684c124db1e0125c6d6db189","House","2025-06-04T11:59:47.440Z","2025-06-06T11:59:47.440Z",2,true,"684c124cb1e0125c6d6dadcb",0
"684c12b302ec8bd9263a82fb","684c124db1e0125c6d6db18a","House","2025-05-30T11:59:47.592Z","2025-06-03T11:59:47.592Z",4,true,"684c124cb1e0125c6d6dacd1",0
"684c12b302ec8bd9263a82ff","684c124db1e0125c6d6db18b","Hotel","2025-05-27T11:59:47.746Z","2025-06-01T11:59:47.746Z",5,true,"684c124cb1e0125c6d6dae51",0
"684c12b302ec8bd9263a8303","684c124db1e0125c6d6db18f","House","2025-06-03T11:59:47.900Z","2025-06-08T11:59:47.900Z",5,true,"684c124cb1e0125c6d6dad57",0
"684c12b402ec8bd9263a8307","684c124db1e0125c6d6db190","Hotel","2025-05-22T11:59:48.050Z","2025-05-24T11:59:48.050Z",2,true,"684c124cb1e0125c6d6dacfc",0
"684c12b402ec8bd9263a830b","684c124db1e0125c6d6db194","House","2025-05-31T11:59:48.200Z","2025-06-04T11:59:48.200Z",4,true,"684c124cb1e0125c6d6dac8f",0
"684c12b402ec8bd9263a830f","684c124db1e0125c6d6db195","House","2025-05-31T11:59:48.372Z","2025-06-04T11:59:48.372Z",4,true,"684c124cb1e0125c6d6dac83",0
"684c12b402ec8bd9263a8313","684c124db1e0125c6d6db196","Hotel","2025-05-11T11:59:48.520Z","2025-05-14T11:59:48.520Z",3,true,"684c124cb1e0125c6d6dae20",0
"684c12b402ec8bd9263a8317","684c124db1e0125c6d6db19a","House","2025-05-11T11:59:48.668Z","2025-05-15T11:59:48.668Z",4,true,"684c124cb1e0125c6d6dac79",0
"684c12b402ec8bd9263a831b","684c124db1e0125c6d6db19b","Hotel","2025-05-16T11:59:48.818Z","2025-05-20T11:59:48.818Z",4,true,"684c124cb1e0125c6d6dadfa",0
"684c12b402ec8bd9263a831f","684c124db1e0125c6d6db19f","House","2025-05-25T11:59:48.998Z","2025-05-30T11:59:48.998Z",5,true,"684c124cb1e0125c6d6dacdb",0
"684c12b502ec8bd9263a8323","684c124db1e0125c6d6db1a0","House","2025-05-18T11:59:49.149Z","2025-05-21T11:59:49.149Z",3,true,"684c124cb1e0125c6d6dae26",0
"684c12b502ec8bd9263a8327","684c124db1e0125c6d6db1a1","House","2025-05-11T11:59:49.298Z","2025-05-15T11:59:49.298Z",4,true,"684c124cb1e0125c6d6dac68",0
"684c12b502ec8bd9263a832b","684c124db1e0125c6d6db1a2","House","2025-05-19T11:59:49.448Z","2025-05-23T11:59:49.448Z",4,true,"684c124cb1e0125c6d6dadb9",0
"684c12b502ec8bd9263a832f","684c124db1e0125c6d6db1a3","Hotel","2025-05-26T11:59:49.599Z","2025-05-29T11:59:49.599Z",3,true,"684c124cb1e0125c6d6dad3b",0
"684c12b502ec8bd9263a8333","684c124db1e0125c6d6db1a7","Hotel","2025-05-31T11:59:49.751Z","2025-06-05T11:59:49.751Z",5,true,"684c124cb1e0125c6d6daddc",0
"684c12b502ec8bd9263a8337","684c124db1e0125c6d6db1ab","Hotel","2025-05-28T11:59:49.901Z","2025-05-30T11:59:49.901Z",2,true,"684c124cb1e0125c6d6dacef",0
"684c12b602ec8bd9263a833b","684c124db1e0125c6d6db1af","House","2025-06-04T11:59:50.050Z","2025-06-08T11:59:50.050Z",4,true,"684c124cb1e0125c6d6dace6",0
"684c12b602ec8bd9263a833f","684c124db1e0125c6d6db1b0","House","2025-06-06T11:59:50.199Z","2025-06-11T11:59:50.199Z",5,true,"684c124cb1e0125c6d6dac62",0
"684c12b602ec8bd9263a8343","684c124db1e0125c6d6db1b1","House","2025-05-16T11:59:50.350Z","2025-05-18T11:59:50.350Z",2,true,"684c124cb1e0125c6d6dadf6",0
"684c12b602ec8bd9263a8347","684c124db1e0125c6d6db1b2","Hotel","2025-05-18T11:59:50.503Z","2025-05-20T11:59:50.503Z",2,true,"684c124cb1e0125c6d6dacf3",0
"684c12b602ec8bd9263a834b","684c124db1e0125c6d6db1b6","House","2025-05-17T11:59:50.654Z","2025-05-22T11:59:50.654Z",5,true,"684c124cb1e0125c6d6dae11",0
"684c12b602ec8bd9263a834f","684c124db1e0125c6d6db1b7","Hotel","2025-05-29T11:59:50.806Z","2025-06-01T11:59:50.806Z",3,true,"684c124cb1e0125c6d6dacf5",0
"684c12b602ec8bd9263a8353","684c124db1e0125c6d6db1bb","Hotel","2025-06-04T11:59:50.954Z","2025-06-08T11:59:50.954Z",4,true,"684c124cb1e0125c6d6dad2a",0
"684c12b702ec8bd9263a8357","684c124db1e0125c6d6db1bf","House","2025-06-04T11:59:51.103Z","2025-06-09T11:59:51.103Z",5,true,"684c124cb1e0125c6d6dad37",0
"684c12b702ec8bd9263a835b","684c124db1e0125c6d6db1c0","House","2025-05-18T11:59:51.257Z","2025-05-20T11:59:51.257Z",2,true,"684c124cb1e0125c6d6dae35",0
"684c12b702ec8bd9263a835f","684c124db1e0125c6d6db1c1","Hotel","2025-05-13T11:59:51.408Z","2025-05-18T11:59:51.408Z",5,true,"684c124cb1e0125c6d6dacc9",0
"684c12b702ec8bd9263a8363","684c124db1e0125c6d6db1c5","House","2025-06-04T11:59:51.556Z","2025-06-06T11:59:51.556Z",2,true,"684c124cb1e0125c6d6dae3b",0
"684c12b702ec8bd9263a8367","684c124db1e0125c6d6db1c6","Hotel","2025-05-31T11:59:51.703Z","2025-06-04T11:59:51.703Z",4,true,"684c124cb1e0125c6d6dad2e",0
"684c12b702ec8bd9263a836b","684c124db1e0125c6d6db1ca","House","2025-05-25T11:59:51.853Z","2025-05-28T11:59:51.853Z",3,true,"684c124cb1e0125c6d6dad32",0
"684c12b802ec8bd9263a836f","684c124db1e0125c6d6db1cb","Hotel","2025-05-10T11:59:52.002Z","2025-05-14T11:59:52.002Z",4,true,"684c124cb1e0125c6d6dad34",0
"684c12b802ec8bd9263a8373","684c124db1e0125c6d6db1cf","House","2025-05-24T11:59:52.151Z","2025-05-29T11:59:52.151Z",5,true,"684c124cb1e0125c6d6dad9e",0
"684c12b802ec8bd9263a8377","684c124db1e0125c6d6db1d0","House","2025-05-28T11:59:52.298Z","2025-05-30T11:59:52.298Z",2,true,"684c124cb1e0125c6d6dadd8",0
"684c12b802ec8bd9263a837b","684c124db1e0125c6d6db1d1","Hotel","2025-05-17T11:59:52.450Z","2025-05-22T11:59:52.450Z",5,true,"684c124cb1e0125c6d6dae53",0
"684c12b802ec8bd9263a837f","684c124eb1e0125c6d6db1d5","House","2025-05-27T11:59:52.602Z","2025-06-01T11:59:52.602Z",5,true,"684c124cb1e0125c6d6dad1d",0
"684c12b802ec8bd9263a8383","684c124eb1e0125c6d6db1d6","Hotel","2025-05-16T11:59:52.751Z","2025-05-20T11:59:52.751Z",4,true,"684c124cb1e0125c6d6dac82",0
"684c12b802ec8bd9263a8387","684c124eb1e0125c6d6db1da","Hotel","2025-06-02T11:59:52.900Z","2025-06-06T11:59:52.900Z",4,true,"684c124cb1e0125c6d6dadd6",0
"684c12b902ec8bd9263a838b","684c124eb1e0125c6d6db1de","Hotel","2025-06-03T11:59:53.049Z","2025-06-05T11:59:53.049Z",2,true,"684c124cb1e0125c6d6dad0d",0
"684c12b902ec8bd9263a838f","684c124eb1e0125c6d6db1e2","House","2025-05-13T11:59:53.198Z","2025-05-18T11:59:53.198Z",5,true,"684c124cb1e0125c6d6dad19",0
"684c12b902ec8bd9263a8393","684c124eb1e0125c6d6db1e3","House","2025-06-05T11:59:53.350Z","2025-06-09T11:59:53.350Z",4,true,"684c124cb1e0125c6d6dae35",0
"684c12b902ec8bd9263a8397","684c124eb1e0125c6d6db1e4","Hotel","2025-05-16T11:59:53.501Z","2025-05-21T11:59:53.501Z",5,true,"684c124cb1e0125c6d6dacec",0
"684c12b902ec8bd9263a839b","684c124eb1e0125c6d6db1e8","Hotel","2025-06-01T11:59:53.667Z","2025-06-04T11:59:53.667Z",3,true,"684c124cb1e0125c6d6dae4d",0
"684c12b902ec8bd9263a839f","684c124eb1e0125c6d6db1ec","Hotel","2025-06-10T11:59:53.825Z","2025-06-12T11:59:53.825Z",2,true,"684c124cb1e0125c6d6dae43",0
"684c12b902ec8bd9263a83a3","684c124eb1e0125c6d6db1f0","Hotel","2025-06-05T11:59:53.974Z","2025-06-09T11:59:53.974Z",4,true,"684c124cb1e0125c6d6dacc1",0
"684c12ba02ec8bd9263a83a7","684c124eb1e0125c6d6db1f4","Hotel","2025-05-11T11:59:54.123Z","2025-05-14T11:59:54.123Z",3,true,"684c124cb1e0125c6d6dade5",0
"684c12ba02ec8bd9263a83ab","684c124eb1e0125c6d6db1f8","House","2025-06-07T11:59:54.273Z","2025-06-11T11:59:54.273Z",4,true,"684c124cb1e0125c6d6dad15",0
"684c12ba02ec8bd9263a83af","684c124eb1e0125c6d6db1f9","House","2025-06-04T11:59:54.425Z","2025-06-09T11:59:54.425Z",5,true,"684c124cb1e0125c6d6dad6a",0
"684c12ba02ec8bd9263a83b3","684c124eb1e0125c6d6db1fa","Hotel","2025-05-11T11:59:54.575Z","2025-05-14T11:59:54.575Z",3,true,"684c124cb1e0125c6d6dad7a",0
"684c12ba02ec8bd9263a83b7","684c124eb1e0125c6d6db1fe","House","2025-05-16T11:59:54.724Z","2025-05-18T11:59:54.724Z",2,true,"684c124cb1e0125c6d6dad72",0
"684c12ba02ec8bd9263a83bb","684c124eb1e0125c6d6db1ff","House","2025-05-10T11:59:54.876Z","2025-05-15T11:59:54.876Z",5,true,"684c124cb1e0125c6d6dac7e",0
"684c12bb02ec8bd9263a83bf","684c124eb1e0125c6d6db200","House","2025-05-16T11:59:55.029Z","2025-05-21T11:59:55.029Z",5,true,"684c124cb1e0125c6d6dacb3",0
"684c12bb02ec8bd9263a83c3","684c124eb1e0125c6d6db201","House","2025-05-24T11:59:55.180Z","2025-05-29T11:59:55.180Z",5,true,"684c124cb1e0125c6d6dacc1",0
"684c12bb02ec8bd9263a83c7","684c124eb1e0125c6d6db202","House","2025-05-28T11:59:55.330Z","2025-05-31T11:59:55.330Z",3,true,"684c124cb1e0125c6d6dade7",0
"684c12bb02ec8bd9263a83cb","684c124eb1e0125c6d6db203","Hotel","2025-05-30T11:59:55.484Z","2025-06-03T11:59:55.484Z",4,true,"684c124cb1e0125c6d6dae1a",0
"684c12bb02ec8bd9263a83cf","684c124eb1e0125c6d6db207","Hotel","2025-06-04T11:59:55.637Z","2025-06-06T11:59:55.637Z",2,true,"684c124cb1e0125c6d6dae22",0
"684c12bb02ec8bd9263a83d3","684c124eb1e0125c6d6db20b","House","2025-05-11T11:59:55.784Z","2025-05-14T11:59:55.784Z",3,true,"684c124cb1e0125c6d6dacd1",0
"684c12bb02ec8bd9263a83d7","684c124eb1e0125c6d6db20c","House","2025-05-14T11:59:55.931Z","2025-05-17T11:59:55.931Z",3,true,"684c124cb1e0125c6d6dadce",0
"684c12bc02ec8bd9263a83db","684c124eb1e0125c6d6db20d","Hotel","2025-05-11T11:59:56.081Z","2025-05-16T11:59:56.081Z",5,true,"684c124cb1e0125c6d6dad70",0
"684c12bc02ec8bd9263a83df","684c124eb1e0125c6d6db211","House","2025-05-26T11:59:56.232Z","2025-05-28T11:59:56.232Z",2,true,"684c124cb1e0125c6d6dad84",0
"684c12bc02ec8bd9263a83e3","684c124eb1e0125c6d6db212","House","2025-05-18T11:59:56.384Z","2025-05-22T11:59:56.384Z",4,true,"684c124cb1e0125c6d6dae4d",0
"684c12bc02ec8bd9263a83e7","684c124eb1e0125c6d6db213","Hotel","2025-05-11T11:59:56.532Z","2025-05-16T11:59:56.532Z",5,true,"684c124cb1e0125c6d6dad1c",0
"684c12bc02ec8bd9263a83eb","684c124eb1e0125c6d6db217","House","2025-05-30T11:59:56.683Z","2025-06-04T11:59:56.683Z",5,true,"684c124cb1e0125c6d6dadce",0
"684c12bc02ec8bd9263a83ef","684c124eb1e0125c6d6db218","Hotel","2025-05-21T11:59:56.834Z","2025-05-26T11:59:56.834Z",5,true,"684c124cb1e0125c6d6dac61",0
"684c12bc02ec8bd9263a83f3","684c124eb1e0125c6d6db21c","Hotel","2025-05-21T11:59:56.994Z","2025-05-26T11:59:56.994Z",5,true,"684c124cb1e0125c6d6dad42",0
"684c12bd02ec8bd9263a83f7","684c124eb1e0125c6d6db220","Hotel","2025-05-25T11:59:57.147Z","2025-05-30T11:59:57.147Z",5,true,"684c124cb1e0125c6d6dad55",0
"684c12bd02ec8bd9263a83fb","684c124eb1e0125c6d6db224","Hotel","2025-06-03T11:59:57.297Z","2025-06-06T11:59:57.297Z",3,true,"684c124cb1e0125c6d6dac89",0
"684c12bd02ec8bd9263a83ff","684c124eb1e0125c6d6db228","House","2025-05-13T11:59:57.452Z","2025-05-17T11:59:57.452Z",4,true,"684c124cb1e0125c6d6dac61",0
"684c12bd02ec8bd9263a8403","684c124eb1e0125c6d6db229","House","2025-05-24T11:59:57.602Z","2025-05-28T11:59:57.602Z",4,true,"684c124cb1e0125c6d6dad62",0
"684c12bd02ec8bd9263a8407","684c124eb1e0125c6d6db22a","House","2025-06-10T11:59:57.750Z","2025-06-12T11:59:57.750Z",2,true,"684c124cb1e0125c6d6dadfd",0
"684c12bd02ec8bd9263a840b","684c124eb1e0125c6d6db22b","House","2025-05-26T11:59:57.902Z","2025-05-29T11:59:57.902Z",3,true,"684c124cb1e0125c6d6dad0a",0
"684c12be02ec8bd9263a840f","684c124eb1e0125c6d6db22c","Hotel","2025-06-01T11:59:58.049Z","2025-06-04T11:59:58.049Z",3,true,"684c124cb1e0125c6d6dae2e",0
"684c12be02ec8bd9263a8413","684c124eb1e0125c6d6db230","Hotel","2025-05-09T11:59:58.199Z","2025-05-14T11:59:58.199Z",5,true,"684c124cb1e0125c6d6dada3",0
"684c12be02ec8bd9263a8417","684c124eb1e0125c6d6db234","House","2025-05-25T11:59:58.351Z","2025-05-29T11:59:58.351Z",4,true,"684c124cb1e0125c6d6dae24",0
"684c12be02ec8bd9263a841b","684c124eb1e0125c6d6db235","House","2025-05-12T11:59:58.508Z","2025-05-15T11:59:58.508Z",3,true,"684c124cb1e0125c6d6dad3f",0
"684c12be02ec8bd9263a841f","684c124eb1e0125c6d6db236","Hotel","2025-05-09T11:59:58.657Z","2025-05-14T11:59:58.657Z",5,true,"684c124cb1e0125c6d6dad86",0
"684c12be02ec8bd9263a8423","684c124eb1e0125c6d6db23a","House","2025-05-27T11:59:58.815Z","2025-05-30T11:59:58.815Z",3,true,"684c124cb1e0125c6d6dae34",0
"684c12be02ec8bd9263a8427","684c124eb1e0125c6d6db23b","House","2025-06-03T11:59:58.962Z","2025-06-06T11:59:58.962Z",3,true,"684c124cb1e0125c6d6daccf",0
"684c12bf02ec8bd9263a842b","684c124eb1e0125c6d6db23c","Hotel","2025-05-12T11:59:59.111Z","2025-05-16T11:59:59.111Z",4,true,"684c124cb1e0125c6d6dad04",0
"684c12bf02ec8bd9263a842f","684c124eb1e0125c6d6db240","House","2025-05-21T11:59:59.260Z","2025-05-25T11:59:59.260Z",4,true,"684c124cb1e0125c6d6dae03",0
"684c12bf02ec8bd9263a8433","684c124eb1e0125c6d6db241","House","2025-05-27T11:59:59.410Z","2025-05-29T11:59:59.410Z",2,true,"684c124cb1e0125c6d6dadaf",0
"684c12bf02ec8bd9263a8437","684c124eb1e0125c6d6db242","Hotel","2025-06-10T11:59:59.562Z","2025-06-12T11:59:59.562Z",2,true,"684c124cb1e0125c6d6dadd2",0
"684c12bf02ec8bd9263a843b","684c124eb1e0125c6d6db246","House","2025-05-09T11:59:59.711Z","2025-05-14T11:59:59.711Z",5,true,"684c124cb1e0125c6d6daca2",0
"684c12bf02ec8bd9263a843f","684c124eb1e0125c6d6db247","House","2025-05-31T11:59:59.860Z","2025-06-05T11:59:59.860Z",5,true,"684c124cb1e0125c6d6dacc7",0
